id,nam,qm,da,lx,dd,zbf,fy
http://bsvt.doub.com/location/C10450,董x,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10059,张x,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10438,肖x,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10334,邓x,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10143,王x,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10199,程x,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10425,张xx,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C10777,魏xx,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C10076,于xx,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10421,蒋x,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10001,沈xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C11079,刘xx,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C10465,李x,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10236,杨x,野外攀岩 | 会当凌绝顶 最酷都市人（零基础要求 自驾拼车）,1,运动,技术学院,Hmjuice,免费
http://bsvt.doub.com/location/C10388,朱x,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10244,潘xx,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10071,蔡xx,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10101,郝x,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10217,王x,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C10337,张xx,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10649,张x,休闲运动 | 来一场酣畅淋漓的壁球体验活动（减压、愉快）,1,运动,天乡路二段集合,桃兜兜,50.0元(人均)
http://bsvt.doub.com/location/C10110,张xx,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C11023,黄x,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10388,朱x,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10720,胡x,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10750,姚x,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10841,于xx,休闲运动 | 来一场酣畅淋漓的壁球体验活动（减压、愉快）,1,运动,天乡路二段集合,桃兜兜,50.0元(人均)
http://bsvt.doub.com/location/C10262,林xx,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10151,陈xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10138,仇x,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10061,陈xx,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C10523,冯xx,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10830,饶xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10712,荣x,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10019,尤x,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10140,郑x,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10547,麦xx,YOU趣Citywalk｜走进小维也纳，寻找犹太方舟，打卡美术馆,1,运动,美术馆,一只壶,49元(活动费)
http://bsvt.doub.com/location/C11075,张x,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C10238,杨x,野外攀岩 | 会当凌绝顶 最酷都市人（零基础要求 自驾拼车）,1,运动,技术学院,Hmjuice,免费
http://bsvt.doub.com/location/C10109,周x,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10607,黄xx,YOU趣Citywalk｜走进小维也纳，寻找犹太方舟，打卡美术馆,1,运动,美术馆,一只壶,49元(活动费)
http://bsvt.doub.com/location/C10723,陈xx,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10515,钟x,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10362,仲x,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10206,耿x,YOU趣Citywalk｜走进小维也纳，寻找犹太方舟，打卡美术馆,1,运动,美术馆,一只壶,49元(活动费)
http://bsvt.doub.com/location/C10102,吴x,YOU趣Citywalk｜走进小维也纳，寻找犹太方舟，打卡美术馆,1,运动,美术馆,一只壶,49元(活动费)
http://bsvt.doub.com/location/C10278,高xx,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10450,董x,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C10251,梁xx,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10445,平xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10410,郝x,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10198,陈xx,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10249,李xx,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10409,陈xx,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10767,韩x,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C11043,付xx,休闲运动 | 来一场酣畅淋漓的壁球体验活动（减压、愉快）,1,运动,天乡路二段集合,桃兜兜,50.0元(人均)
http://bsvt.doub.com/location/C11057,胡xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C11076,许x,休闲运动 | 来一场酣畅淋漓的壁球体验活动（减压、愉快）,1,运动,天乡路二段集合,桃兜兜,50.0元(人均)
http://bsvt.doub.com/location/C10375,许x,YOU趣Citywalk｜走进小维也纳，寻找犹太方舟，打卡美术馆,1,运动,美术馆,一只壶,49元(活动费)
http://bsvt.doub.com/location/C10099,李xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C11071,姚xx,休闲运动 | 来一场酣畅淋漓的壁球体验活动（减压、愉快）,1,运动,天乡路二段集合,桃兜兜,50.0元(人均)
http://bsvt.doub.com/location/C10839,吴x,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C10195,陈x,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C10386,袁xx,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10511,陈x,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10952,陈xx,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10700,郑x,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10257,张xx,野外攀岩 | 会当凌绝顶 最酷都市人（零基础要求 自驾拼车）,1,运动,技术学院,Hmjuice,免费
http://bsvt.doub.com/location/C10419,徐x,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10164,仇xx,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C10274,孙xx,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10691,陈x,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10635,张x,休闲运动 | 来一场酣畅淋漓的壁球体验活动（减压、愉快）,1,运动,天乡路二段集合,桃兜兜,50.0元(人均)
http://bsvt.doub.com/location/C11060,施xx,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10794,朱x,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C10669,梁x,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10290,金xx,YOU趣Citywalk｜走进小维也纳，寻找犹太方舟，打卡美术馆,1,运动,美术馆,一只壶,49元(活动费)
http://bsvt.doub.com/location/C10350,刘xx,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C10787,许xx,休闲运动 | 来一场酣畅淋漓的壁球体验活动（减压、愉快）,1,运动,天乡路二段集合,桃兜兜,50.0元(人均)
http://bsvt.doub.com/location/C10429,刘xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C11022,李x,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10366,陶x,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10357,李x,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10269,朱xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10394,潘x,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10177,李x,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C10095,黄xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10069,杨x,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10654,崔xx,休闲运动 | 来一场酣畅淋漓的壁球体验活动（减压、愉快）,1,运动,天乡路二段集合,桃兜兜,50.0元(人均)
http://bsvt.doub.com/location/C10065,陈xx,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10509,徐x,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10309,孔xx,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C10100,江xx,YOU趣Citywalk｜走进小维也纳，寻找犹太方舟，打卡美术馆,1,运动,美术馆,一只壶,49元(活动费)
http://bsvt.doub.com/location/C10529,黄xx,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C11087,张xx,野外攀岩 | 会当凌绝顶 最酷都市人（零基础要求 自驾拼车）,1,运动,技术学院,Hmjuice,免费
http://bsvt.doub.com/location/C10656,张xx,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C11101,欧xx,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10216,刘xx,YOU趣Citywalk｜走进小维也纳，寻找犹太方舟，打卡美术馆,1,运动,美术馆,一只壶,49元(活动费)
http://bsvt.doub.com/location/C10137,林x,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10598,邓xx,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10857,皮xx,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10708,应xx,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C10945,赖xx,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10440,张x,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10401,卢xx,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10081,高x,休闲运动 | 来一场酣畅淋漓的壁球体验活动（减压、愉快）,1,运动,天乡路二段集合,桃兜兜,50.0元(人均)
http://bsvt.doub.com/location/C11073,毛xx,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10006,童x,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10125,梁xx,休闲运动 | 来一场酣畅淋漓的壁球体验活动（减压、愉快）,1,运动,天乡路二段集合,桃兜兜,50.0元(人均)
http://bsvt.doub.com/location/C10644,傅x,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10045,张x,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10002,张x,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C11017,周x,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10472,赵x,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10432,施xx,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10040,宋x,野外攀岩 | 会当凌绝顶 最酷都市人（零基础要求 自驾拼车）,1,运动,技术学院,Hmjuice,免费
http://bsvt.doub.com/location/C10443,吉xx,野外攀岩 | 会当凌绝顶 最酷都市人（零基础要求 自驾拼车）,1,运动,技术学院,Hmjuice,免费
http://bsvt.doub.com/location/C10062,郑xx,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10600,沈xx,YOU趣Citywalk｜走进小维也纳，寻找犹太方舟，打卡美术馆,1,运动,美术馆,一只壶,49元(活动费)
http://bsvt.doub.com/location/C11096,刘xx,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C11096,刘xx,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10169,李x,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C11025,丁xx,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10893,徐x,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C10316,施x,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C11080,叶xx,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10593,唐x,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10255,陈xx,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10189,杨xx,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10883,张x,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10050,陈x,野外攀岩 | 会当凌绝顶 最酷都市人（零基础要求 自驾拼车）,1,运动,技术学院,Hmjuice,免费
http://bsvt.doub.com/location/C11035,魏xx,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10234,李xx,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C10871,程xx,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10880,邓x,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10553,梁xx,野外攀岩 | 会当凌绝顶 最酷都市人（零基础要求 自驾拼车）,1,运动,技术学院,Hmjuice,免费
http://bsvt.doub.com/location/C10571,温x,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C11040,杨x,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C10907,邓x,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10882,杜x,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10275,罗x,YOU趣Citywalk｜走进小维也纳，寻找犹太方舟，打卡美术馆,1,运动,美术馆,一只壶,49元(活动费)
http://bsvt.doub.com/location/C10099,李xx,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10496,辛xx,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C10607,黄xx,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10607,黄xx,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10154,华xx,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C10082,叶xx,野外攀岩 | 会当凌绝顶 最酷都市人（零基础要求 自驾拼车）,1,运动,技术学院,Hmjuice,免费
http://bsvt.doub.com/location/C10808,李xx,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10434,谢xx,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10503,候xx,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C11101,欧xx,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C10870,张xx,侠梦绝壁 | 体验大峡谷漂流,1,运动,舍利路集合,奶糕妈妈,200元(预付)
http://bsvt.doub.com/location/C11020,马xx,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10008,朱xx,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10440,张x,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10253,潘x,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10400,贾x,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10567,陈x,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10596,郭xx,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10552,陈x,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10462,宋xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10542,何xx,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C11030,林xx,YOU趣Citywalk｜走进小维也纳，寻找犹太方舟，打卡美术馆,1,运动,美术馆,一只壶,49元(活动费)
http://bsvt.doub.com/location/C10532,林x,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10116,王x,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10313,解xx,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C10618,黄xx,野外攀岩 | 会当凌绝顶 最酷都市人（零基础要求 自驾拼车）,1,运动,技术学院,Hmjuice,免费
http://bsvt.doub.com/location/C10882,杜x,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10521,杨xx,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10843,徐x,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10425,张xx,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10053,于xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C11022,李x,夜徒滨江步道，江畔聊天交友散步,1,运动,人民公园,素有人,免费
http://bsvt.doub.com/location/C10030,王xx,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
http://bsvt.doub.com/location/C10604,陈x,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10554,谢xx,水质最好之处丽人谷，漂流游泳打水仗,1,运动,科技大厦,票牛,200元(预付)
http://bsvt.doub.com/location/C11068,刘x,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10782,陈x,武术：咏春拳——柔弱胜刚强，防身可以很简单,1,运动,KONGFU武馆,lofy啊,68.0元(人均)
http://bsvt.doub.com/location/C10698,郑xx,攀岩：不畏艰险的攀登，才能到达财富的巅峰。,1,运动,东大街集合,Sammn,免费
http://bsvt.doub.com/location/C10050,陈x,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10619,钟xx,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10928,黄xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C11081,杨xx,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10077,许x,野外攀岩 | 会当凌绝顶 最酷都市人（零基础要求 自驾拼车）,1,运动,技术学院,Hmjuice,免费
http://bsvt.doub.com/location/C11045,杜xx,定期约羽毛球，健身+聚餐+认识朋友，费用AA。,1,运动,天天羽毛球馆,柯宝宝,免费
http://bsvt.doub.com/location/C10839,吴x,休闲运动 | 来一场酣畅淋漓的壁球体验活动（减压、愉快）,1,运动,天乡路二段集合,桃兜兜,50.0元(人均)
http://bsvt.doub.com/location/C10420,冯x,边走边聊，逛最浪漫的文艺道路,1,运动,将城公园,pdlong911,50.0元(人均)
http://bsvt.doub.com/location/C10667,彭xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10772,邓x,加入因趣相聚 周末有趣 l 趣味定向挑战赛,1,运动,运动技术学院,pdlong911,免费
http://bsvt.doub.com/location/C10692,江xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10802,蔡xx,城市轮廓的一抹亮色--建筑寻旧,1,运动,南路33号,pdlong911,79.0元(人均)
http://bsvt.doub.com/location/C10434,谢xx,徒步森林公园，边走边聊认识新朋友,1,运动,汉威国际广场,Comer poca,60.0元(人均)
